 ID	   위도	     경도	        지오이드고	       정밀도
508	36.34522	127.41094	  25.450		-
509	36.34522	127.41094	  25.450		-
510	36.35870	127.41981	  25.470		-
511	36.35690	127.44974	  25.610		-
512	36.44763	127.45085	  25.463		-
513	36.36498	127.40096	  25.380		-
514	36.41619	127.46527	  25.587		-
515	36.35420	127.41537	  25.457		-
516	36.36409	127.40872	  25.414		-
517	36.36319	127.42646	  25.495		-
518	36.36409	127.42203	  25.473		-
519	36.35510	127.40761	  25.422		-
520	36.36139	127.42757	  25.503		-
521	36.34971	127.40650	  25.424		-
522	36.35151	127.41094	  25.441		-
523	36.36229	127.43090	  25.517		-
524	36.43775	127.41870	  25.352		-
525	36.44135	127.42092	  25.355		-
526	36.44224	127.39320	  25.260		-
527	36.44404	127.43755	  25.414		-
528	36.36588	127.41205	  25.426		-
529	36.37756	127.40761	  25.395		-
530	36.43416	127.41648	  25.349		-
531	36.36588	127.43533	  25.535		-
532	36.36409	127.42092	  25.468		-
533	36.45392	127.42313	  25.347		-
534	36.43506	127.43422	  25.415		-
535	36.35870	127.44087	  25.567		-
536	36.43596	127.43311	  25.409		-
537	36.44943	127.40983	  25.303		-
538	36.36588	127.42979	  25.508		-
539	36.36678	127.40872	  25.411		-
540	36.42877	127.46194	  25.548		-
541	36.43685	127.43200	  25.404		-
542	36.37037	127.42203	  25.466		-
543	36.37217	127.41759	  25.443		-
544	36.44674	127.42979	  25.379		-
545	36.44494	127.41870	  25.341		-
546	36.36229	127.44198	  25.569		-
547	36.35600	127.41316	  25.445		-
548	36.36498	127.44198	  25.567		-
549	36.36139	127.40872	  25.418		-
550	36.38026	127.42424	  25.469		-
551	36.44135	127.42535	  25.371		-
552	36.35870	127.42646	  25.501		-
553	36.43775	127.43311	  25.406		-
554	36.34702	127.41094	  25.447		-
555	36.35420	127.43977	  25.566		-
556	36.46560	127.46527	  25.502		-
557	36.40451	127.42646	  25.441		-
558	36.43146	127.43311	  25.418		-
559	36.43416	127.42092	  25.365		-
560	36.44135	127.39763	  25.274		-
561	36.36948	127.39653	  25.358		-
562	36.34971	127.41537	  25.463		-
563	36.41619	127.44531	  25.503		-
564	36.44045	127.43200	  25.398		-
565	36.37037	127.43533	  25.531		-
566	36.44674	127.41426	  25.323		-
567	36.35690	127.42203	  25.483		-
568	36.36678	127.43422	  25.528		-
