index,geometry,id,gid,sgg_nm_k,sgg_nm_e,sgg_cd,sido_nm_k,sido_nm_e,sido_cd,value,stats_year,raw_d_year
127484,"POLYGON ((985000 1836000, 985000 1836500, 985500 1836500, 985500 1836000, 985000 1836000))",127485,다바85a36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.38,2020,202010
127485,"POLYGON ((985000 1836500, 985000 1837000, 985500 1837000, 985500 1836500, 985000 1836500))",127486,다바85a36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.785,2020,202010
127486,"POLYGON ((985000 1837000, 985000 1837500, 985500 1837500, 985500 1837000, 985000 1837000))",127487,다바85a37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.037,2020,202010
127487,"POLYGON ((985000 1837500, 985000 1838000, 985500 1838000, 985500 1837500, 985000 1837500))",127488,다바85a37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.386,2020,202010
127488,"POLYGON ((985000 1838000, 985000 1838500, 985500 1838500, 985500 1838000, 985000 1838000))",127489,다바85a38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.265,2020,202010
127489,"POLYGON ((985000 1838500, 985000 1839000, 985500 1839000, 985500 1838500, 985000 1838500))",127490,다바85a38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.726,2020,202010
127490,"POLYGON ((985000 1839000, 985000 1839500, 985500 1839500, 985500 1839000, 985000 1839000))",127491,다바85a39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.693,2020,202010
127491,"POLYGON ((985000 1839500, 985000 1840000, 985500 1840000, 985500 1839500, 985000 1839500))",127492,다바85a39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.926,2020,202010
127492,"POLYGON ((985000 1840000, 985000 1840500, 985500 1840500, 985500 1840000, 985000 1840000))",127493,다바85a40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.288,2020,202010
127493,"POLYGON ((985000 1840500, 985000 1841000, 985500 1841000, 985500 1840500, 985000 1840500))",127494,다바85a40b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.966,2020,202010
127494,"POLYGON ((985000 1841000, 985000 1841500, 985500 1841500, 985500 1841000, 985000 1841000))",127495,다바85a41a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.707,2020,202010
127665,"POLYGON ((985500 1826500, 985500 1827000, 986000 1827000, 986000 1826500, 985500 1826500))",127666,다바85b26b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.287,2020,202010
127666,"POLYGON ((985500 1827000, 985500 1827500, 986000 1827500, 986000 1827000, 985500 1827000))",127667,다바85b27a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.153,2020,202010
127667,"POLYGON ((985500 1827500, 985500 1828000, 986000 1828000, 986000 1827500, 985500 1827500))",127668,다바85b27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.109,2020,202010
127668,"POLYGON ((985500 1828000, 985500 1828500, 986000 1828500, 986000 1828000, 985500 1828000))",127669,다바85b28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.295,2020,202010
127669,"POLYGON ((985500 1828500, 985500 1829000, 986000 1829000, 986000 1828500, 985500 1828500))",127670,다바85b28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.719,2020,202010
127670,"POLYGON ((985500 1829000, 985500 1829500, 986000 1829500, 986000 1829000, 985500 1829000))",127671,다바85b29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.871,2020,202010
127671,"POLYGON ((985500 1829500, 985500 1830000, 986000 1830000, 986000 1829500, 985500 1829500))",127672,다바85b29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.315,2020,202010
127672,"POLYGON ((985500 1830000, 985500 1830500, 986000 1830500, 986000 1830000, 985500 1830000))",127673,다바85b30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.066,2020,202010
127673,"POLYGON ((985500 1830500, 985500 1831000, 986000 1831000, 986000 1830500, 985500 1830500))",127674,다바85b30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.819,2020,202010
127674,"POLYGON ((985500 1831000, 985500 1831500, 986000 1831500, 986000 1831000, 985500 1831000))",127675,다바85b31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.349,2020,202010
127675,"POLYGON ((985500 1831500, 985500 1832000, 986000 1832000, 986000 1831500, 985500 1831500))",127676,다바85b31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.603,2020,202010
127676,"POLYGON ((985500 1832000, 985500 1832500, 986000 1832500, 986000 1832000, 985500 1832000))",127677,다바85b32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.158,2020,202010
127677,"POLYGON ((985500 1832500, 985500 1833000, 986000 1833000, 986000 1832500, 985500 1832500))",127678,다바85b32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.227,2020,202010
127678,"POLYGON ((985500 1833000, 985500 1833500, 986000 1833500, 986000 1833000, 985500 1833000))",127679,다바85b33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.417,2020,202010
127679,"POLYGON ((985500 1833500, 985500 1834000, 986000 1834000, 986000 1833500, 985500 1833500))",127680,다바85b33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.829,2020,202010
127680,"POLYGON ((985500 1834000, 985500 1834500, 986000 1834500, 986000 1834000, 985500 1834000))",127681,다바85b34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.082,2020,202010
127681,"POLYGON ((985500 1834500, 985500 1835000, 986000 1835000, 986000 1834500, 985500 1834500))",127682,다바85b34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.632,2020,202010
127682,"POLYGON ((985500 1835000, 985500 1835500, 986000 1835500, 986000 1835000, 985500 1835000))",127683,다바85b35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.924,2020,202010
127683,"POLYGON ((985500 1835500, 985500 1836000, 986000 1836000, 986000 1835500, 985500 1835500))",127684,다바85b35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.507,2020,202010
127684,"POLYGON ((985500 1836000, 985500 1836500, 986000 1836500, 986000 1836000, 985500 1836000))",127685,다바85b36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.895,2020,202010
127685,"POLYGON ((985500 1836500, 985500 1837000, 986000 1837000, 986000 1836500, 985500 1836500))",127686,다바85b36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.899,2020,202010
127686,"POLYGON ((985500 1837000, 985500 1837500, 986000 1837500, 986000 1837000, 985500 1837000))",127687,다바85b37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.848,2020,202010
127687,"POLYGON ((985500 1837500, 985500 1838000, 986000 1838000, 986000 1837500, 985500 1837500))",127688,다바85b37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.927,2020,202010
127688,"POLYGON ((985500 1838000, 985500 1838500, 986000 1838500, 986000 1838000, 985500 1838000))",127689,다바85b38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.646,2020,202010
127689,"POLYGON ((985500 1838500, 985500 1839000, 986000 1839000, 986000 1838500, 985500 1838500))",127690,다바85b38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.96,2020,202010
127690,"POLYGON ((985500 1839000, 985500 1839500, 986000 1839500, 986000 1839000, 985500 1839000))",127691,다바85b39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.269,2020,202010
127691,"POLYGON ((985500 1839500, 985500 1840000, 986000 1840000, 986000 1839500, 985500 1839500))",127692,다바85b39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.899,2020,202010
127692,"POLYGON ((985500 1840000, 985500 1840500, 986000 1840500, 986000 1840000, 985500 1840000))",127693,다바85b40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.818,2020,202010
127867,"POLYGON ((986000 1827500, 986000 1828000, 986500 1828000, 986500 1827500, 986000 1827500))",127868,다바86a27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.424,2020,202010
127868,"POLYGON ((986000 1828000, 986000 1828500, 986500 1828500, 986500 1828000, 986000 1828000))",127869,다바86a28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.036,2020,202010
127869,"POLYGON ((986000 1828500, 986000 1829000, 986500 1829000, 986500 1828500, 986000 1828500))",127870,다바86a28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.915,2020,202010
127870,"POLYGON ((986000 1829000, 986000 1829500, 986500 1829500, 986500 1829000, 986000 1829000))",127871,다바86a29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.941,2020,202010
127871,"POLYGON ((986000 1829500, 986000 1830000, 986500 1830000, 986500 1829500, 986000 1829500))",127872,다바86a29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.57,2020,202010
127872,"POLYGON ((986000 1830000, 986000 1830500, 986500 1830500, 986500 1830000, 986000 1830000))",127873,다바86a30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.132,2020,202010
127873,"POLYGON ((986000 1830500, 986000 1831000, 986500 1831000, 986500 1830500, 986000 1830500))",127874,다바86a30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.09,2020,202010
127874,"POLYGON ((986000 1831000, 986000 1831500, 986500 1831500, 986500 1831000, 986000 1831000))",127875,다바86a31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.076,2020,202010
127875,"POLYGON ((986000 1831500, 986000 1832000, 986500 1832000, 986500 1831500, 986000 1831500))",127876,다바86a31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.527,2020,202010
127876,"POLYGON ((986000 1832000, 986000 1832500, 986500 1832500, 986500 1832000, 986000 1832000))",127877,다바86a32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.08,2020,202010
127877,"POLYGON ((986000 1832500, 986000 1833000, 986500 1833000, 986500 1832500, 986000 1832500))",127878,다바86a32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.189,2020,202010
127878,"POLYGON ((986000 1833000, 986000 1833500, 986500 1833500, 986500 1833000, 986000 1833000))",127879,다바86a33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.127,2020,202010
127879,"POLYGON ((986000 1833500, 986000 1834000, 986500 1834000, 986500 1833500, 986000 1833500))",127880,다바86a33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.233,2020,202010
127880,"POLYGON ((986000 1834000, 986000 1834500, 986500 1834500, 986500 1834000, 986000 1834000))",127881,다바86a34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.985,2020,202010
127881,"POLYGON ((986000 1834500, 986000 1835000, 986500 1835000, 986500 1834500, 986000 1834500))",127882,다바86a34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.198,2020,202010
127882,"POLYGON ((986000 1835000, 986000 1835500, 986500 1835500, 986500 1835000, 986000 1835000))",127883,다바86a35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.313,2020,202010
127883,"POLYGON ((986000 1835500, 986000 1836000, 986500 1836000, 986500 1835500, 986000 1835500))",127884,다바86a35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.711,2020,202010
127884,"POLYGON ((986000 1836000, 986000 1836500, 986500 1836500, 986500 1836000, 986000 1836000))",127885,다바86a36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.747,2020,202010
127885,"POLYGON ((986000 1836500, 986000 1837000, 986500 1837000, 986500 1836500, 986000 1836500))",127886,다바86a36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.607,2020,202010
127886,"POLYGON ((986000 1837000, 986000 1837500, 986500 1837500, 986500 1837000, 986000 1837000))",127887,다바86a37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.096,2020,202010
127887,"POLYGON ((986000 1837500, 986000 1838000, 986500 1838000, 986500 1837500, 986000 1837500))",127888,다바86a37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.46,2020,202010
127888,"POLYGON ((986000 1838000, 986000 1838500, 986500 1838500, 986500 1838000, 986000 1838000))",127889,다바86a38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.138,2020,202010
127889,"POLYGON ((986000 1838500, 986000 1839000, 986500 1839000, 986500 1838500, 986000 1838500))",127890,다바86a38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.695,2020,202010
127890,"POLYGON ((986000 1839000, 986000 1839500, 986500 1839500, 986500 1839000, 986000 1839000))",127891,다바86a39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.558,2020,202010
127891,"POLYGON ((986000 1839500, 986000 1840000, 986500 1840000, 986500 1839500, 986000 1839500))",127892,다바86a39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.449,2020,202010
127892,"POLYGON ((986000 1840000, 986000 1840500, 986500 1840500, 986500 1840000, 986000 1840000))",127893,다바86a40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.484,2020,202010
128068,"POLYGON ((986500 1828000, 986500 1828500, 987000 1828500, 987000 1828000, 986500 1828000))",128069,다바86b28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.089,2020,202010
128069,"POLYGON ((986500 1828500, 986500 1829000, 987000 1829000, 987000 1828500, 986500 1828500))",128070,다바86b28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.031,2020,202010
128070,"POLYGON ((986500 1829000, 986500 1829500, 987000 1829500, 987000 1829000, 986500 1829000))",128071,다바86b29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.981,2020,202010
128071,"POLYGON ((986500 1829500, 986500 1830000, 987000 1830000, 987000 1829500, 986500 1829500))",128072,다바86b29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.426,2020,202010
128072,"POLYGON ((986500 1830000, 986500 1830500, 987000 1830500, 987000 1830000, 986500 1830000))",128073,다바86b30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.263,2020,202010
128073,"POLYGON ((986500 1830500, 986500 1831000, 987000 1831000, 987000 1830500, 986500 1830500))",128074,다바86b30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.813,2020,202010
128074,"POLYGON ((986500 1831000, 986500 1831500, 987000 1831500, 987000 1831000, 986500 1831000))",128075,다바86b31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.541,2020,202010
128075,"POLYGON ((986500 1831500, 986500 1832000, 987000 1832000, 987000 1831500, 986500 1831500))",128076,다바86b31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.714,2020,202010
128076,"POLYGON ((986500 1832000, 986500 1832500, 987000 1832500, 987000 1832000, 986500 1832000))",128077,다바86b32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.477,2020,202010
128077,"POLYGON ((986500 1832500, 986500 1833000, 987000 1833000, 987000 1832500, 986500 1832500))",128078,다바86b32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.176,2020,202010
128078,"POLYGON ((986500 1833000, 986500 1833500, 987000 1833500, 987000 1833000, 986500 1833000))",128079,다바86b33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.656,2020,202010
128079,"POLYGON ((986500 1833500, 986500 1834000, 987000 1834000, 987000 1833500, 986500 1833500))",128080,다바86b33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.203,2020,202010
128080,"POLYGON ((986500 1834000, 986500 1834500, 987000 1834500, 987000 1834000, 986500 1834000))",128081,다바86b34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.033,2020,202010
128081,"POLYGON ((986500 1834500, 986500 1835000, 987000 1835000, 987000 1834500, 986500 1834500))",128082,다바86b34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.824,2020,202010
128082,"POLYGON ((986500 1835000, 986500 1835500, 987000 1835500, 987000 1835000, 986500 1835000))",128083,다바86b35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.425,2020,202010
128083,"POLYGON ((986500 1835500, 986500 1836000, 987000 1836000, 987000 1835500, 986500 1835500))",128084,다바86b35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.214,2020,202010
128084,"POLYGON ((986500 1836000, 986500 1836500, 987000 1836500, 987000 1836000, 986500 1836000))",128085,다바86b36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.383,2020,202010
128085,"POLYGON ((986500 1836500, 986500 1837000, 987000 1837000, 987000 1836500, 986500 1836500))",128086,다바86b36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.24,2020,202010
