,주용도코드명,대지위치
2615,주거지,대구광역시 달성군 가창면 대일리 11-1번지
2617,농축산업시설,대구광역시 달성군 가창면 대일리 11-2번지
2618,편의시설,대구광역시 달성군 가창면 대일리 18-1번지
2622,주거지,대구광역시 달성군 가창면 대일리 22-4번지
2625,주거지,대구광역시 달성군 가창면 주리 1-4번지
2627,문화및집회시설,대구광역시 달성군 가창면 주리 3-2번지
2631,주거지,대구광역시 달성군 가창면 주리 4-2번지
2632,편의시설,대구광역시 달성군 가창면 주리 5-2번지
2633,편의시설,대구광역시 달성군 가창면 주리 6-2번지
2634,주거지,대구광역시 달성군 가창면 주리 7-2번지
2635,주거지,대구광역시 달성군 가창면 옥분리 10번지
2636,농축산업시설,대구광역시 달성군 가창면 옥분리 10-2번지
2637,주거지,대구광역시 달성군 가창면 옥분리 41번지
2638,농축산업시설,대구광역시 달성군 가창면 옥분리 44번지
2639,편의시설,대구광역시 달성군 가창면 옥분리 60번지
2642,농축산업시설,대구광역시 달성군 가창면 옥분리 64번지
2645,농축산업시설,대구광역시 달성군 가창면 삼산리 14번지
2646,편의시설,대구광역시 달성군 가창면 삼산리 35-1번지
2647,편의시설,대구광역시 달성군 가창면 삼산리 47번지
2648,주거지,대구광역시 달성군 가창면 삼산리 50번지
2649,주거지,대구광역시 달성군 가창면 삼산리 52번지
2650,주거지,대구광역시 달성군 가창면 삼산리 53번지
2651,창고시설,대구광역시 달성군 가창면 삼산리 60번지
2652,주거지,대구광역시 달성군 가창면 삼산리 64번지
2653,편의시설,대구광역시 달성군 가창면 삼산리 65번지
2654,주거지,대구광역시 달성군 가창면 삼산리 66번지
2655,주거지,대구광역시 달성군 가창면 우록리 5번지
2658,편의시설,대구광역시 달성군 가창면 우록리 8-1번지
2659,주거지,대구광역시 달성군 가창면 우록리 10번지
2662,주거지,대구광역시 달성군 가창면 우록리 14번지
2663,편의시설,대구광역시 달성군 가창면 우록리 22번지
2664,주거지,대구광역시 달성군 가창면 우록리 23-1번지
2665,농축산업시설,대구광역시 달성군 하빈면 하산리 1-1번지
2666,주거지,대구광역시 달성군 하빈면 하산리 4번지
2667,편의시설,대구광역시 달성군 하빈면 하산리 5번지
2668,편의시설,대구광역시 달성군 하빈면 하산리 36번지
2669,자원순환관련시설,대구광역시 달성군 하빈면 하산리 37번지
2671,편의시설,대구광역시 달성군 하빈면 하산리 44번지
2672,농축산업시설,대구광역시 달성군 하빈면 하산리 44-1번지
2673,편의시설,대구광역시 달성군 하빈면 하산리 77-1번지
2674,편의시설,대구광역시 달성군 하빈면 하산리 77-4번지
2675,편의시설,대구광역시 달성군 하빈면 묘리 4번지
2676,주거지,대구광역시 달성군 하빈면 묘리 20번지
2677,편의시설,대구광역시 달성군 하빈면 묘리 55번지
2678,농축산업시설,대구광역시 달성군 하빈면 묘리 66번지
2679,창고시설,대구광역시 달성군 하빈면 묘리 67번지
2680,농축산업시설,대구광역시 달성군 하빈면 묘리 70번지
2683,농축산업시설,대구광역시 달성군 하빈면 묘리 75번지
2684,주거지,대구광역시 달성군 하빈면 묘리 89-2번지
2685,주거지,대구광역시 달성군 하빈면 기곡리 3번지
2686,주거지,대구광역시 달성군 하빈면 기곡리 4-1번지
2687,주거지,대구광역시 달성군 하빈면 기곡리 5번지
2688,주거지,대구광역시 달성군 하빈면 기곡리 6번지
2689,주거지,대구광역시 달성군 하빈면 기곡리 7번지
2690,주거지,대구광역시 달성군 하빈면 기곡리 9번지
2691,주거지,대구광역시 달성군 하빈면 기곡리 9-1번지
2692,창고시설,대구광역시 달성군 하빈면 기곡리 11-1번지
2693,주거지,대구광역시 달성군 하빈면 기곡리 14번지
2694,주거지,대구광역시 달성군 하빈면 기곡리 15번지
2695,주거지,대구광역시 달성군 하빈면 대평리 12번지
2696,주거지,대구광역시 달성군 하빈면 대평리 13번지
2697,주거지,대구광역시 달성군 하빈면 대평리 15번지
2699,주거지,대구광역시 달성군 하빈면 대평리 16번지
2700,주거지,대구광역시 달성군 하빈면 대평리 17번지
2701,주거지,대구광역시 달성군 하빈면 대평리 23번지
2702,주거지,대구광역시 달성군 하빈면 대평리 26번지
2704,주거지,대구광역시 달성군 하빈면 대평리 27번지
2705,주거지,대구광역시 달성군 하빈면 무등리 96번지
2706,농축산업시설,대구광역시 달성군 하빈면 무등리 189-2번지
2709,농축산업시설,대구광역시 달성군 하빈면 무등리 190-3번지
2710,편의시설,대구광역시 달성군 하빈면 무등리 226번지
2711,농축산업시설,대구광역시 달성군 하빈면 무등리 265번지
2713,농축산업시설,대구광역시 달성군 하빈면 무등리 271번지
2714,농축산업시설,대구광역시 달성군 하빈면 무등리 290번지
2715,농축산업시설,대구광역시 달성군 하빈면 현내리 18-1번지
2716,님비시설,대구광역시 달성군 하빈면 현내리 18-6번지
2718,주거지,대구광역시 달성군 하빈면 현내리 23-2번지
2719,주거지,대구광역시 달성군 하빈면 현내리 23-3번지
2720,주거지,대구광역시 달성군 하빈면 현내리 25-1번지
2722,주거지,대구광역시 달성군 하빈면 현내리 25-2번지
2723,주거지,대구광역시 달성군 하빈면 현내리 25-3번지
2725,주거지,대구광역시 달성군 하빈면 감문리 1-2번지
2726,주거지,대구광역시 달성군 하빈면 감문리 5번지
2727,주거지,대구광역시 달성군 하빈면 감문리 69-2번지
2728,편의시설,대구광역시 달성군 하빈면 감문리 70번지
2729,편의시설,대구광역시 달성군 하빈면 감문리 79-1번지
2730,편의시설,대구광역시 달성군 하빈면 감문리 80번지
2731,편의시설,대구광역시 달성군 하빈면 감문리 80-1번지
2732,주거지,대구광역시 달성군 하빈면 감문리 81-1번지
2733,주거지,대구광역시 달성군 하빈면 감문리 81-2번지
2734,편의시설,대구광역시 달성군 하빈면 감문리 82번지
2735,주거지,대구광역시 달성군 하빈면 동곡리 5번지
2736,편의시설,대구광역시 달성군 하빈면 동곡리 10-1번지
2737,편의시설,대구광역시 달성군 하빈면 동곡리 13-3번지
2738,주거지,대구광역시 달성군 하빈면 동곡리 14-1번지
2739,주거지,대구광역시 달성군 하빈면 동곡리 14-2번지
2740,주거지,대구광역시 달성군 하빈면 동곡리 16번지
2741,편의시설,대구광역시 달성군 하빈면 동곡리 16-7번지
2742,창고시설,대구광역시 달성군 하빈면 동곡리 18-1번지
2743,편의시설,대구광역시 달성군 하빈면 동곡리 18-2번지
2744,주거지,대구광역시 달성군 하빈면 동곡리 18-3번지
2745,창고시설,대구광역시 달성군 하빈면 봉촌리 4-1번지
2746,생산시설,대구광역시 달성군 하빈면 봉촌리 7번지
2747,님비시설,대구광역시 달성군 하빈면 봉촌리 8-3번지
2749,주거지,대구광역시 달성군 하빈면 봉촌리 8-7번지
2750,생산시설,대구광역시 달성군 하빈면 봉촌리 10번지
2751,생산시설,대구광역시 달성군 하빈면 봉촌리 11번지
2752,생산시설,대구광역시 달성군 하빈면 봉촌리 11-1번지
2753,편의시설,대구광역시 달성군 하빈면 봉촌리 12번지
2754,편의시설,대구광역시 달성군 하빈면 봉촌리 12-3번지
2755,주거지,대구광역시 달성군 구지면 창리 1-1번지
2756,생산시설,대구광역시 달성군 구지면 창리 2-2번지
2758,창고시설,대구광역시 달성군 구지면 창리 7-3번지
2759,편의시설,대구광역시 달성군 구지면 창리 7-8번지
2760,편의시설,대구광역시 달성군 구지면 창리 8-4번지
2761,편의시설,대구광역시 달성군 구지면 창리 12-1번지
2762,편의시설,대구광역시 달성군 구지면 창리 199-2번지
2763,편의시설,대구광역시 달성군 구지면 창리 204번지
2764,편의시설,대구광역시 달성군 구지면 창리 210번지
2765,주거지,대구광역시 달성군 구지면 응암리 20-1번지
2766,편의시설,대구광역시 달성군 구지면 응암리 20-2번지
2767,농축산업시설,대구광역시 달성군 구지면 응암리 20-3번지
2768,주거지,대구광역시 달성군 구지면 응암리 20-4번지
2769,농축산업시설,대구광역시 달성군 구지면 응암리 21번지
2770,주거지,대구광역시 달성군 구지면 응암리 24-1번지
2771,주거지,대구광역시 달성군 구지면 응암리 24-3번지
2772,주거지,대구광역시 달성군 구지면 응암리 26-6번지
2773,주거지,대구광역시 달성군 구지면 응암리 28번지
2775,창고시설,대구광역시 달성군 구지면 고봉리
2776,창고시설,대구광역시 달성군 구지면 고봉리 114번지
2778,창고시설,대구광역시 달성군 구지면 고봉리 116번지
2779,주거지,대구광역시 달성군 구지면 고봉리 119-1번지
2782,주거지,대구광역시 달성군 구지면 고봉리 119-2번지
2785,편의시설,대구광역시 달성군 구지면 가천리 2-7번지
2786,편의시설,대구광역시 달성군 구지면 가천리 2-8번지
2787,편의시설,대구광역시 달성군 구지면 가천리 2-9번지
2788,창고시설,대구광역시 달성군 구지면 가천리 2-10번지
2790,편의시설,대구광역시 달성군 구지면 가천리 2-17번지
2791,편의시설,대구광역시 달성군 구지면 가천리 3-4번지
2792,편의시설,대구광역시 달성군 구지면 가천리 5번지
2795,편의시설,대구광역시 달성군 구지면 평촌리 2-5번지
2796,주거지,대구광역시 달성군 구지면 평촌리 2-8번지
2797,편의시설,대구광역시 달성군 구지면 평촌리 3-5번지
2798,주거지,대구광역시 달성군 구지면 평촌리 3-6번지
2799,주거지,대구광역시 달성군 구지면 평촌리 3-7번지
2800,편의시설,대구광역시 달성군 구지면 평촌리 4-2번지
2801,편의시설,대구광역시 달성군 구지면 평촌리 5-1번지
2802,주거지,대구광역시 달성군 구지면 평촌리 6-3번지
2803,주거지,대구광역시 달성군 구지면 평촌리 7번지
2804,주거지,대구광역시 달성군 구지면 평촌리 8-2번지
2805,창고시설,대구광역시 달성군 구지면 예현리 119번지
2806,생산시설,대구광역시 달성군 구지면 예현리 120-1번지
2807,님비시설,대구광역시 달성군 구지면 예현리 122-3번지
2809,편의시설,대구광역시 달성군 구지면 예현리 122-5번지
2810,편의시설,대구광역시 달성군 구지면 예현리 135번지
2811,생산시설,대구광역시 달성군 구지면 예현리 140-4번지
2812,창고시설,대구광역시 달성군 구지면 예현리 141-4번지
2813,주거지,대구광역시 달성군 구지면 예현리 141-6번지
2814,주거지,대구광역시 달성군 구지면 예현리 142-3번지
2815,편의시설,대구광역시 달성군 구지면 유산리 10-3번지
2816,편의시설,대구광역시 달성군 구지면 유산리 71번지
2818,농축산업시설,대구광역시 달성군 구지면 유산리 88-2번지
2820,주거지,대구광역시 달성군 구지면 유산리 100-2번지
2821,주거지,대구광역시 달성군 구지면 유산리 102번지
2823,주거지,대구광역시 달성군 구지면 유산리 105-1번지
2824,편의시설,대구광역시 달성군 구지면 유산리 106-2번지
2825,농축산업시설,대구광역시 달성군 구지면 목단리 106-1번지
2826,주거지,대구광역시 달성군 구지면 목단리 106-4번지
2828,창고시설,대구광역시 달성군 구지면 목단리 107-1번지
2829,편의시설,대구광역시 달성군 구지면 목단리 111-4번지
2831,편의시설,대구광역시 달성군 구지면 목단리 120번지
2832,편의시설,대구광역시 달성군 구지면 목단리 155-4번지
2833,편의시설,대구광역시 달성군 구지면 목단리 155-6번지
2834,편의시설,대구광역시 달성군 구지면 목단리 155-7번지
2835,창고시설,대구광역시 달성군 구지면 대암리 7-97번지
2836,주거지,대구광역시 달성군 구지면 대암리 97번지
2840,주거지,대구광역시 달성군 구지면 대암리 98번지
2842,주거지,대구광역시 달성군 구지면 대암리 101번지
2845,창고시설,대구광역시 달성군 구지면 내리 77-4번지
2846,주거지,대구광역시 달성군 구지면 내리 78-2번지
2848,주거지,대구광역시 달성군 구지면 내리 79-1번지
2849,주거지,대구광역시 달성군 구지면 내리 82번지
2850,주거지,대구광역시 달성군 구지면 내리 82-2번지
2852,주거지,대구광역시 달성군 구지면 내리 83번지
2853,주거지,대구광역시 달성군 구지면 내리 83-1번지
2854,주거지,대구광역시 달성군 구지면 내리 84-1번지
2855,주거지,대구광역시 달성군 구지면 화산리 6번지
2856,주거지,대구광역시 달성군 구지면 화산리 6-1번지
2857,주거지,대구광역시 달성군 구지면 화산리 6-3번지
2858,주거지,대구광역시 달성군 구지면 화산리 7번지
2859,창고시설,대구광역시 달성군 구지면 화산리 13-1번지
2860,주거지,대구광역시 달성군 구지면 화산리 13-2번지
2861,주거지,대구광역시 달성군 구지면 화산리 43번지
2862,편의시설,대구광역시 달성군 구지면 화산리 101번지
2863,주거지,대구광역시 달성군 구지면 화산리 106번지
2865,창고시설,대구광역시 달성군 구지면 수리리 21번지
2866,주거지,대구광역시 달성군 구지면 수리리 29번지
2868,농축산업시설,대구광역시 달성군 구지면 수리리 46번지
2869,농축산업시설,대구광역시 달성군 구지면 수리리 46-1번지
2870,주거지,대구광역시 달성군 구지면 수리리 48번지
2871,주거지,대구광역시 달성군 구지면 수리리 53번지
2872,주거지,대구광역시 달성군 구지면 수리리 56번지
2873,주거지,대구광역시 달성군 구지면 수리리 58번지
2874,창고시설,대구광역시 달성군 구지면 수리리 91번지
2875,주거지,대구광역시 달성군 구지면 징리 17-1번지
2876,주거지,대구광역시 달성군 구지면 징리 25번지
2877,주거지,대구광역시 달성군 구지면 징리 29번지
2878,주거지,대구광역시 달성군 구지면 징리 30번지
2879,농축산업시설,대구광역시 달성군 구지면 징리 32번지
2880,주거지,대구광역시 달성군 구지면 징리 42번지
2883,농축산업시설,대구광역시 달성군 구지면 징리 45번지
2884,편의시설,대구광역시 달성군 구지면 징리 46번지
2885,농축산업시설,대구광역시 달성군 구지면 오설리 66번지
2887,주거지,대구광역시 달성군 구지면 오설리 125-2번지
2888,주거지,대구광역시 달성군 구지면 오설리 129번지
2890,주거지,대구광역시 달성군 구지면 오설리 131번지
2891,농축산업시설,대구광역시 달성군 구지면 오설리 131-1번지
2894,주거지,대구광역시 달성군 구지면 오설리 131-2번지
2895,교육연구시설,대구광역시 달성군 구지면 도동리 35번지
2897,주거지,대구광역시 달성군 구지면 도동리 54번지
2898,창고시설,대구광역시 달성군 구지면 도동리 54-1번지
2899,편의시설,대구광역시 달성군 구지면 도동리 65번지
2901,주거지,대구광역시 달성군 구지면 도동리 69번지
